,ID,User,Created At,GEO,Fav Count,RE Count,Text
515,9.38831E+17,,12/7/2017 13:01,,1,1,Is # Congress taking its oversight role seriously? # ThursdayThoughtshttp://ow.ly/rjdv30h4WpE
516,9.38831E+17,,12/7/2017 13:01,,0,0,The Latest: Sheriff: 3 dead in New Mexico school shooting https://apnews.com/3621148a4443499788a38c2dcbe235ec?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP … # Enough # Congress Fuc your $$ # GetTheMoneyOut # FUCNRA # GunSense
517,9.38831E+17,,12/7/2017 13:00,,2,1,# Congress must restore $4m cut to # RyanWhite Part C to protect access to effective # HIV care & treatment! # FundHIV @ TomColeOK04 http://bit.ly/2gPz310 pic.twitter.com/IC9E0zKOx2
518,9.38831E+17,,12/7/2017 13:00,,0,0,Comment में reply जरूर दे # congress # bjp # gujarat # election @OfficeOfRG @ INCGujarat @ narendramodi_in @ BJP4Gujaratpic.twitter.com/3yp2eU8LoW
519,9.3883E+17,,12/7/2017 12:59,,0,0,@FNCOutnumbered # Congress thinks they are above us as well as the Departments they oversee. Nothing will happen to any of them. Why aren’t these Govt employess fired instead of demoted and keeping thier pensions. I can assure in “Real” world they w
520,9.3883E+17,,12/7/2017 12:59,,0,0,# Obama that liar # douche calls # POTUS hitler that # blkLiar THIEF # arrest now @ realDonaldTrump @ jeffsessions @ SCF @ GOP @ OANN # treason # DoucheLiar # racist fuck what r we waiting for # treason # sedition ITS REAL look it up on foreign soil lying IS THAT OK ANYONE??? # CONGRESS?
521,9.3883E+17,,12/7/2017 12:59,,0,0,Comment में reply जरूर दे # congress # bjp # gujarat # election @OfficeOfRG @ INCGujarat @ narendramodi_in @ BJP4Gujaratpic.twitter.com/aph5xTv8cc
522,9.3883E+17,,12/7/2017 12:58,,4,6,Or lied or stolen or cheated! It is now a # glasshouse & no1 is beyond. Being demolished! I dare say everyone in # congress has done worse things then # Franken & needs2 be punished 4 themhttps://twitter.com/88weighted/status/938821965296558080 …
523,9.3883E+17,,12/7/2017 12:58,,0,0,"It looks like if # congress declares @OfficeOfRG as their CM candidate in # GujaratElection2017 , they'll sweep the polls. From PM to Media everyone obsessed with # RahulGandhi"
524,9.3883E+17,,12/7/2017 12:58,,0,0,If you’re unfit for office it makes sense you should be unfit to use tax payer money # Congress # Franken
525,9.3883E+17,,12/7/2017 12:58,,0,0,Comment में reply जरूर दे # congress # bjp # gujarat # election @OfficeOfRG @ INCGujarat @ narendramodi_in @ BJP4Gujaratpic.twitter.com/WrmyIY5Fu3
526,9.3883E+17,,12/7/2017 12:58,,0,0,"Now that # Congress has passed separate versions of # taxreform legislation, what corporate, individual and international issues must be reconciled before the bill becomes law? http://bit.ly/2B0sPH4 # TaxReformBill"
527,9.3883E+17,,12/7/2017 12:57,,1,1,election in india should be done with the help of blockchain syatem to avoid evm scam from election party # india # election # gujaratelection # saynotobjp # bjp # congress # blockchainsystem # Blockchain
528,9.3883E+17,,12/7/2017 12:57,,6,3,True! My comment in reply to # SabaNaqvi blaming Congress Old Guards trying to defame # Pappu by using foul language.Therefore # SoGa's 'MoutKaSaudagar' also attempt to defame # CONgress?
529,9.3883E+17,,12/7/2017 12:56,,0,0,"If their leaders continue to make unnecessary statements like one by # ManiShankarAiyar today, # Congress is only going to help # BJP in # GujaratElections2017http://www.theweek.in/news/india/congress-suspends-mani-shankar-aiyar-over-neech-jibe.html …"
530,9.3883E+17,,12/7/2017 12:56,,0,0,I think we are entitled to see ALL the names related to the secret fund (get out of jail free card) that we as tax payers fund. I don't care about party lines. # Congress # Senate # TaxScam # independent
531,9.3883E+17,,12/7/2017 12:56,,2,2,"# ThursdayThoughts The forced resignation of ""Al Franken"" on Dec 7th is another ""day that will live in infamy"" as # Republicans continue to elect # Predators to seats in # Congress . # PearlHarbor # DonaldTrump sexual predator # RoyMooreChildMolestor"
532,9.38829E+17,,12/7/2017 12:55,,1,0,# SanDiego # DreamActNow # Congress https://twitter.com/Kevin_Faulconer/status/938416868028702721 …
533,9.38829E+17,,12/7/2017 12:54,,69,29,# GujaratElection2017: Setback to # Congress as 6 big # Patidar organisations turn against # HardikPatel http://www.indiatvnews.com/elections/gujarat-assembly-elections-gujarat-polls-setback-to-congress-as-6-big-patidar-organisations-turn-against-hardik-patel-415813 …pic.twitter.com/MREYZ6X1wu
534,9.38829E+17,,12/7/2017 12:54,,0,0,# raga as Siva Bhagat.. now I think if # ayodhaya and sree ram is of # bjp and shiv jee is of # congress ...den history will repeat and it will again make a shiva temple at # kasi as it made in # somanth ... # GujratElections # RohitSardana # temple # congress # RahulGandhi
535,9.38829E+17,,12/7/2017 12:54,,0,0,"@ FLOTUS # MelaniaTrump should have # Trump INVOLUNTARILY COMMITTED to a mental institution. No Republicans , # GOP, # Democrats or # Congress needed for that to happen. # Truth RT # PrayForPeace # WorldPeacehttps://twitter.com/ProfSybill/status/937753927"
536,9.38829E+17,,12/7/2017 12:53,,8,5,"@OfficeOfRG # RahulGandhi, I do not appreciate tone and language used by @ ManiAyeSir to address # PM.Both # Congress and I expect him to apologise for what he said हर हर मोदी, घर घर मोदी।"
537,9.38829E+17,,12/7/2017 12:53,,0,0,# ManiShankarAiyar is mentally not fit- @ laluprasadrjd. # NeechAadmi # NeechModi @ narendramodi # CongressNeechPolitics # Manishankar # NeechCongress # Congress @ INCIndia @ ManiAyeSir
538,9.38829E+17,,12/7/2017 12:53,,0,0,"The forced resignation of ""Al Franken"" this December 7th, is another ""day that will live in infamy"" as # Republicans continue to elect # Predators to seats in # Congress . ""Pearl Harbor"" # PearlHarbor # RoyMooreChildMolestor"
539,9.38828E+17,,12/7/2017 12:51,,0,0,"The forced resignation of ""Al Franken"" is another ""day that will live in infamy"" as # Republicans continue to elect # Predators to seats in # Congress . When will # WeThePeople force # Republicans to clean their house? # BlueWave2018 # RoyMooreChildMolestor # DumpTrump"
540,9.38828E+17,,12/7/2017 12:51,,1,0,"' # Neech' word can have diff. interpretations,my intention was never 2 talk of PM @ narendramodi's caste.I apologize if it also has a caste meaning.I'm an ordinary worker of # Congress,have not even been asked to campaign in Gujarat so why such a uproar over my comment?- # Manishankar"
541,9.38828E+17,,12/7/2017 12:51,,7,5,@ narendramodi गुजरात के लोग जवाब देंगे @ ManiAyeSir का ओर इस तरह की भाषा का। # Congress के नेता बहुत ग़लत भाषा का इस्तेमाल
542,9.38828E+17,,12/7/2017 12:50,,2,0,"After # RahulGandhi # Rebuke, # Congress # Suspends # ManiShankarAiyar Over "" # NeechAadmi "" Remarkhttps://www.ndtv.com/india-news/after-rahul-gandhi-rebuke-congress-suspends-mani-shankar-aiyar-over-neech-remark-1785016 …"
543,9.38828E+17,,12/7/2017 12:50,,0,0,गुजरात की जनता 22 साल के भाजपा शासन की विसंगतियों के खिलाफ एकजुट होकर कांग्रेस के साथ गुजरात के नवनिर्माण में आगे बढ़ रही है # Congress
544,9.38828E+17,,12/7/2017 12:50,,3,2,Thanks to all of you who follow & read # SmartDissent. It is terrible to keep up with # Trump & # Congress but that's why it's so important. We hope our database by topic is helpful. We will continue sharing stories that barely hit the media's radar. http://www.smartdissent.com # Resistpic.twitter.com/8erFlSXdLK
545,9.38828E+17,,12/7/2017 12:49,,0,0,whoa look out Putin larger socialist /dictator government coming for you on your side of pond # Congress # EU # UN # Senate
546,9.38828E+17,,12/7/2017 12:49,,0,0,". @ MotherJones: A Hospital Charged $1,877 to Pierce a 5-Year-Old’s Ears. This Is Why Health Care Costs So Much. http://bit.ly/2AIR0df # Politics # Congress # resistancepic.twitter.com/KPRK9XnROu"
547,9.38828E+17,,12/7/2017 12:49,,0,0,Russia-Trump: FBI chief Wray defends agency - http://tinyurl.com/yaxap3g7 # trump # putin # russia # investigation # transgender # gays # congress # wapo # latimes # nytimes # thehill # nyc # miami # mexico # hawaii # japan # india # france # parisaccord # unitedkingdom # crickpic.twitter.com/t4zSwhSHco
548,9.38828E+17,,12/7/2017 12:49,,0,0,"I know all the buzz right now is the titty grabbers in # Congress and pedophiles in # Hollywood and not to make light of those, but I'd like to point out that his is still going on in case we forgot.http://www.myajc.com/news/local-govt--politics/options-outlined-for-legally-removing-dekalb-confederate-monument/sc1iZXWH1CN6OAyCo3vDRP/ …"
549,9.38828E+17,,12/7/2017 12:49,,0,0,# Congress # suspends # ManiShankarAiyar : ‘ # Neech’ jibe against # PM # Modi takes his head http://www.paryaya.com/2017/12/congress-suspends-mani-shankar-aiyar.html … # TempleContraversy http://www.paryaya.com/2017/12/dont-campain-in-gujarath-pls-congress.html … … … # FilesGo # ArmedForcesFlagDay # KARvMUM # GlobalTechSummit # Aadhaar # Simmbapic.twitter.com/cxuMPJxZVI
550,9.38828E+17,,12/7/2017 12:48,,0,0,Every congressman that seeks to stop the Russian investigation may have something to hide too. Why would you want the US to remain vulnerable to foreign country voter hacking and their placing false ads within our society? # TrumpJr # realDonaldTrump # Congress # Trump
551,9.38827E+17,,12/7/2017 12:48,,1,1,Now nobody will stop BJP winning in # Gujratelections2017 It's gonna be landslide victory for BJP # Congress will be decimated they will get 0 now. https://twitter.com/abpnewstv/status/938797144047157248 …
552,9.38827E+17,,12/7/2017 12:46,,0,0,Should # Partisan # Gerrymandering Be # Illegal? http://53eig.ht/2iFbdFP # Congress # SupremeCourt # Wisconsin # SCOTUS # News # House # RNC # DNC # GOP
553,9.38827E+17,,12/7/2017 12:46,,0,0,"# GujaratElection2017 # Congress # JigneshMevani with # Terrorists NBT: जिग्नेश मेवाणी पर विवादित संगठन से पैसे लेने के आरोप, सामने आईं तस्वीरें http://nbt.in/8Ft3mZ/bca via @ NavbharatTimes: http://app.nbt.in"
554,9.38827E+17,,12/7/2017 12:46,,0,0,"WoW, way to go with cheap # PaidMedia scum from gutters. Congrats # ManiShankarAiyar This is how to take on cheap, goons @ tehseenp Not just bootlick, claim credit, go on do the deals, Loot the nation once # Congress in power and give @OfficeOfRG a bad name. @ TimesNow @ republictvhttps://twitter.com/unoffarnab/status/938764035478011906 …"
555,9.38827E+17,,12/7/2017 12:46,,0,0,"Barack H. Obama, ""they want me another term, could be DICTATOR""! new buddy wannabe dictators = Crazy delusional folks/mad # Congress # EU # UN # Senate # Libertarians # NIH # CongessDotGov # Israel # Japan"
556,9.38827E+17,,12/7/2017 12:45,,1,0,"""Planned "" Suspension of # ManishankarAyyar Won't Get You extra seats of Appreciation ! # Congress # GujaratElection2017"
557,9.38827E+17,,12/7/2017 12:45,,6,1,അയ്യരുടെ വായയിൽ നിന്ന് വന്നത് # Congress കാരുടെ ഉള്ളിലുള്ളതാണ് # GujaratElection2017
558,9.38827E+17,,12/7/2017 12:44,,12,6,. @ RepSwalwell to @ FBI Director: Would you open to working with # Congress on duty to report law for social media? Since being sworn in have you met one on one with President # Trump. Have you talked since being sworn in? # FBIOversightHearing
559,9.38826E+17,,12/7/2017 12:44,,0,0,"@ ManiShankarAiya ne ""neech"" remark de kar apni ""neechta""... nahi apni ""ucchta"" dikha di.. Jai ho # Congress aur unke chappu..."
560,9.38826E+17,,12/7/2017 12:43,,0,0,# Congress ka Dhanda hone hogya hai behad manda
561,9.38826E+17,,12/7/2017 12:43,,0,0,Lawmaker says GOP has the votes to avert government shutdown # GovernmentShutdown # government # Congress http://abcnews.go.com/Politics/wireStory/congress-set-avert-weekend-government-shutdown-51638900 …
562,9.38826E+17,,12/7/2017 12:43,,1,0,Very nice move from # Congress this man even deserves even more than this. # NeechAadmi # CongNeechPolitics # RahulNeechPoliticshttps://twitter.com/ndtv/status/938802133679325184 …
563,9.38826E+17,,12/7/2017 12:43,,0,0,"No actually, he will be sent to Char Dham yatra now. # ManiShankarAiyar @ INCIndia # Congress https://twitter.com/sardesairajdeep/status/938823590153203713 …"
564,9.38826E+17,,12/7/2017 12:42,,0,0,Including provided counterfeits & created a parallel economy. The most benefited people are # Kerala especially # Congress # KeralaCongress # IUML & # CPM
565,9.38826E+17,,12/7/2017 12:42,,9,5,"Lowest low of # Congress with @ ManiAyeSir by disreputing own Govt. own country and own # PM -NeechInsaan- is real intolernace!!later # Mani said I am freelance Congressi,I hold no post in party,so I can reply to # PM in his language अब तो हद ही हो गयी।"
566,9.38826E+17,,12/7/2017 12:41,,1,1,It’s stunningly gobsmacking to me (after listening to @ alfranken) as to why # RoyMoore can still imagine his sorry self in today’s # Congress. Will # Alabamians just throw him to the fire there? # masochist # WasteOfTime # JustLikeTrump # handwriting # trump # news # trumpismpic.twitter.com/gOnorJkjSM
567,9.38826E+17,,12/7/2017 12:41,,0,0,# Congress thinks that # BJP is campaigning for them in # GujaratElections https://twitter.com/manishtewari/status/938592965970206720 …
568,9.38826E+17,,12/7/2017 12:41,,2,0,"POLITICAL STUNT ALERT! Why didn't the # CONgress suspend Albina Maino when she referred PM @ narendramodi ji as Maut Ka Saudagar? Why didn't the @ INCIndia suspend @ sanjaynirupam for calling respected @ smritiirani ji a ""thumke wali""? Kuch bhi karega for Gujarat? @ NupurSharmaBJP"
569,9.38826E+17,,12/7/2017 12:40,,0,0,"State of affairs in # US, Smug # asshole thumbs nose at # Congress Admitted sexual predator occupies # WhiteHouse Accused # pedophile runs for # Senate with endorsement of @ POTUS # Putin neutered # US world standing with # Trump assistance # TaxBill is # RobinHood for wealthy # Inflectionpic.twitter.com/SLN4XzEoUc"
570,9.38826E+17,,12/7/2017 12:40,,0,0,# WeThePeople elected This # Congress & this @ POTUS to forward the agenda WE think is best for # Freedom & # Liberty ! Do your job @ SenateGOP / # Senate !!! # OathOfOffice # ArticleV https://twitter.com/nra/status/938801275063422978 …
571,9.38825E+17,,12/7/2017 12:40,,1,1,# SmartDissent is a Database tracking actions by # Trump & # Congress sorted by subject. See our # Healthcare page: http://smartdissent.com/tags/healthcare # Obamacare # ACA # HealthCareVoter # MedicareForAll # Medicaid # SinglePayer # TrumpCarepic.twitter.com/5A7zFvwr03
572,9.38825E+17,,12/7/2017 12:40,,0,0,"It is up to the # Congress to decide what to do with # Mueller's findings (actually those of his # GrandJuries) which will be that there is enough # evidence for a # trial, which would be in the # House, if it were pursued. Anyone see # Ryan and # Repubs # prosecuting # Trump?"
573,9.38825E+17,,12/7/2017 12:39,,4,9,@ jigneshmevani80 We demand a Clarification ... A cheque from a Terror Organisation... What was it meant for? 1. # Patidar ? 2. A Channel transfer to # Congress ? 3. Assurity that you will support Terror attack in Gujarat ? # CongTerrorPhoto @ sureshnakhu
574,9.38825E+17,,12/7/2017 12:38,,0,0,The only outspoken person against Sanghis in Congress # ManiShankarAiyar is also silenced. # SoftHindutva by # congress in raise???
575,9.38825E+17,,12/7/2017 12:37,,0,0,"@ Nidhi is also a ""free lance"" Congressi like # ManiShankarAiyar ! Now, under leadership of # RahulGandhi , # Congress will have such people ! @ ndtv anchors will get life membership of Congress ?https://twitter.com/Nidhi/status/938798230980067329 …"
576,9.38825E+17,,12/7/2017 12:37,,0,1,"# Conyers & Franken RESIGNED! # Menendez NEEDS 2 # Resign or B # Expelled 4 his # Corruption! Same 4 ALL # Predators in # CONGRESS from BOTH PARTIES! They ALL should live by same rules we live by! If we’d get fired 4 doing something, they should B expelled FROM # Congress! https://twitter.com/kirstenpowers/status/938486838251188230 …"
577,9.38825E+17,,12/7/2017 12:37,,0,1,'बुरे अनुवाद का बुरा अंजाम...!' कांग्रेस से मणिशंकर अय्यर का निलंबन और मेरा कार्टून। आज की इलेक्शन इमली। # इलेक्शनइमली # Election_Imli # गुजरात_चुनाव # GujaratElection # Congress # BJP # ManiShankarAiyar # मणिशंकर_अय्यरpic.twitter.com/vIbnuJtQdm
578,9.38825E+17,,12/7/2017 12:37,,0,0,@ RepDeSantis spot on! But those held in # contempt of # congress like @ EricHolder just go on like who cares. Not accountable if you a high ranking # Democrat Wray needs to clean up this BS! @ Comey leaked to # media where is he
579,9.38825E+17,,12/7/2017 12:36,,0,0,# Congress female members be on alert # SexPredators may still be in the chambers for a few more weeks @ # RNC & # DNC
580,9.38824E+17,,12/7/2017 12:35,,3,2,"एक बात # Congress याद रखें, हम # Modi से नाराज हो सकते है पर खिलाफ नहीं। ये # Neech वाला तो मंहगा पडेगा # ManiShankarAiyar # CongNeechPolitics # RahulNeechPolitics # Chaupal"
581,9.38824E+17,,12/7/2017 12:35,,0,0,# Temporary measure taken by # Congress to fool Gujarat public till election. He @ mani shankar will b taken back in party with as soon as election over.
582,9.38824E+17,,12/7/2017 12:35,,0,0,BC koi acha kaam b karlo . You only bark for # Congress :D
583,9.38824E+17,,12/7/2017 12:33,,0,0,This GOP congress is more outraged by Hillary's emails than what's going on with Trump & Russia! I can't wait for Nov 2018 when they are voted out. # ChristopherWray # Congress
584,9.38824E+17,,12/7/2017 12:33,,0,0,So with all the sexual allegations being thrown how about we start talking term limits for. Time out for folks just sitting in their positions for years & years. # Congress # Senate
585,9.38824E+17,,12/7/2017 12:33,,1,0,# ManiShankarAiyar कांग्रेस के पास अब बहाना है हार का कि अय्यर ने हरा दिया वरना 182 पूरी जीत जाते # GujratElections # Congress # NeechAadmi
586,9.38824E+17,,12/7/2017 12:33,,0,0,Ha ha ha what a # tweet Mr. @ AmitShah . Share some good work done also. Or else Are you guys chosen to speak only against # Congress @ BJP4India Election Agenda 1) Insult @ INCIndia 2) Insult @ INCIndia 3) Insult @ INCIndia What a way to hide your own failures.. .
587,9.38824E+17,,12/7/2017 12:33,,0,0,Now some people cry foul in # Congress. This is dynasty politics. A loyalist mr. # ManiShankarAiyar get punished. Every body know @ INCIndia policy. We have not forgotten # Emergency yet. # CongNeechPolitics
588,9.38824E+17,,12/7/2017 12:33,,0,0,Chalo @ INCIndia ko bahana mil Gaya.. ab jab # Congress haregi to Pappu Bhai @OfficeOfRG nahi # ManiShankarAiyar responsible rahenge Congress ki Haar k liye... Superb Game plan @ INCGujarat @ rssurjewala @ BJP4Gujarat @ AmitShah @ jitu_vaghani @ DrRutvij @ awasthis @ sudhirchaudhary
589,9.38824E+17,,12/7/2017 12:33,,0,0,then will be Holiday vacation for however long - congress does more frittering away than work time = TERM LIMITS AGE LIMITS mental physical educational testing no lifetime appointments no lifetime pay insurance. # Congress # WSJ # FORBES
590,9.38824E+17,,12/7/2017 12:32,,1,0,# Congress you put # TermLimits on yourself or you stay in DC long enough to come the sexual villain. That’s probably what Batman was talking about during # TheDarkKnight Funny thing is # RoyMoore isn’t even in Congress and he’s already a sexual villain # AheadofSchedule
591,9.38824E+17,,12/7/2017 12:32,,0,0,All Those APOSTATES who Revolted from Islam and becomes PUPPETS OF ANTI ISLAMIC LOBBY Like DrSyed Rizwan Ahmad also criticising and Defaming # Congress & # RahulGandhi on instructions from their GODFATHER RSS. # Munafiq
592,9.38823E+17,,12/7/2017 12:32,,0,0,". @ foxnews constant stream of clean and not so clean Negroes calculated to convince u that mixing with black race of Cain is not a crime against nature, along w/ defense of sodomy because is estimated one half of Romish Priesthood is gay. # Congress pic.twitter.com/Gr9ycXROuKpic.twitter.com/KjzxZrGAbC"
593,9.38823E+17,,12/7/2017 12:31,,0,0,"It seems like the only reason some people run for office is to get rich or to get laid. Whatever happened to entering public service to truly do good things?!? Now that we're purging the sexual harassers, how about we return # Congress to the # People, not just the rich?! # Vote"
594,9.38823E+17,,12/7/2017 12:31,,0,1,# Goodbye Mr. # RahulGandhi from # GUJARAT. Go back to # 10Janpath and take rest. # Congress jaay chhe.
595,9.38823E+17,,12/7/2017 12:31,,1,5,This is horrible. Swaminarayan sect is known for the charitable work it does at times of calamity. This kind of attack on them is very bad from # congress https://twitter.com/DeshGujarat/status/938800624073785344 …
596,9.38823E+17,,12/7/2017 12:31,,19,3,பிரதமர் மோடியை மோசமாக விமர்சித்த மணிசங்கர் அய்யர் காங்கிரஸில் இருந்து சஸ்பென்ட் https://tamil.oneindia.com/news/india/mani-shankar-aiyar-suspended-from-primary-membership-congress-304299.html … # manishankaraiyar # congress # suspend # pmmodi
597,9.38823E+17,,12/7/2017 12:31,,0,0,PM should answer on the RS 20000 cr GSPC scam: Cong @ narendramodi @ PMOIndia @ BJP4India # Congress # GSPCScam http://www.uniindia.com/pm-should-answer-on- ……/…/1069994.htmlpic.twitter.com/UaPL9VG9mk
598,9.38823E+17,,12/7/2017 12:30,,0,0,@ republic # Gujrat rejected # congress # CongNeechPolitics
599,9.38823E+17,,12/7/2017 12:30,,0,0,# Gujrat me # Congress Abe chhe # Imran bhai jindabad
600,9.38823E+17,,12/7/2017 12:30,,1,0,"Uninterrupted power supply by 2019. Imagine a # congress ruled country, status quo maintained and we only dream about power supply and development"
601,9.38823E+17,,12/7/2017 12:30,,0,0,"Clinton admin, Obama admins had shutdowns guess sameold sameold guard nostalgic for old times # Congress # SENATE # WSJ # FORBES # EU # UN # FT # BPolitics # Libertarians"
602,9.38823E+17,,12/7/2017 12:30,,1,0,We want answers on the # LasVegasShootings. There has not been ONE WORD during this oversight hearing. # congress # FBIDirectorWray
603,9.38823E+17,,12/7/2017 12:30,,0,0,# ManiShankarAiyar shd know Ppl expect more from the ppl who willing to give n who ready to give like # Modi so smtimes they may upset bt doesn't mean that they hate him. # gujarati ppl know who made him proud he is not # NeechAadmi # Congress ll pay for it in # GujaratElection2017
604,9.38823E+17,,12/7/2017 12:30,,0,0,# AmericaFirst # Immigration # ImmigrationReform # NYCTerroristAttack # tcot # America # Conservatives # gop # Dems # manhattanterrorattack # Congress pic.twitter.com/ZbpK2bnFHD
605,9.38823E+17,,12/7/2017 12:30,,1,0,# Congress @ INCIndia suspends # ManiShankarAiyar from primary membership for Six years on his # NeechAadmi remarks in # Gujratelections2017
606,9.38823E+17,,12/7/2017 12:29,,1,0,At last traitor suspended by # Congress # ManiShankarAiyar # NeechAadmi # Neechhttps://goo.gl/o4rUHB
607,9.38823E+17,,12/7/2017 12:29,,0,0,# Congress have got so many # hoods in the party like @ ManiAyeSir old Congi @ FarooqAbdullah_ @ RamJethmalani5 and @ KapilSibal . All these fellows are unable to restrain their stupid voices....
608,9.38823E+17,,12/7/2017 12:29,,0,0,FBI questions brothers in the death of Border Patrol agent - http://tinyurl.com/ycy9pted # potus # scotus # cake # wapo # media # fakenews # golf # nfl # nba # tennis # futbol # soccer # worldcup # olympics # sk # bromance # trumpputin # movies # film # congress # antifa # whitesupremacy # sf #pic.twitter.com/9zGHw6G5Do
609,9.38823E+17,,12/7/2017 12:28,,0,0,"@ alfranken @ SenFranken If the Senate Ethics Committee would clear you, then why resign? Why not merely serve your term and not seek re-election to 2020? # Trump # Congress # USA"
610,9.38823E+17,,12/7/2017 12:28,,0,0,"It has been 233 days since @ TulsiGabbard has visited Hilo, the largest city in Hawai‘i District 2. Congressional terms are 750 days if you were wondering. # congress # democrats # politicians they think we’re so easily fooled."
611,9.38823E+17,,12/7/2017 12:28,,0,0,"In # Congress evry leader is FREELANCE n keeping dat in mind & taking thm by thr words, Public/Janta of # India is making # Bharat CONGRESS FREE # GetIt RAHUL BABUJI @ rahulkanwalhttps://twitter.com/rahulkanwal/status/938779101556551680 …"
612,9.38822E+17,,12/7/2017 12:28,,1,1,Who is CM candidate for # Gujarat from # Congress ? What's your blue print?
613,9.38822E+17,,12/7/2017 12:28,,0,1,"Today's topic # NeechAadmi for Gujarat people, so make notes. Tomorrow's topic will will discuss about another word from # Congress, if not topic is there our topic is # RahulGandhi, # Vikas is postponed for the time being, due to Gujarat elections, so we are. Not going to discuss."
614,9.38822E+17,,12/7/2017 12:27,,0,0,"Narendra Modi 'BHASMASUR' Why not # ManiShankarAiyar learn from # JaiRamRamesh both now out of # Congress, soon @ digvijaya_28 @ ManishTewari number, both's political career road hit the wall @ hindustanse @ sadhavihttps://twitter.com/the_hindu/status/938816840888979458 …"
615,9.38822E+17,,12/7/2017 12:27,,0,0,Morning # News ! # DailyNews ! # AlFranken !!! Resigns !!! # SexOffender # Priests Next !!! ( # dc # washington # newyork # nyc # nytimes # huffpost # congress # blackvoices # blacktwitter) http://www.Facebook.com/ReneeAB9DailyNews …
616,9.38822E+17,,12/7/2017 12:27,,0,0,"Franken resigns from Senate amid new claims of sexual misconduct, backlash from Dems http://fxn.ws/2BJQ2dx # FoxNews # Franken 's & # Conyers Pensions Should Be Split Between Their Victims! # ThursdayThoughts # Congress # Senate # HouseofReps # POTUS # Texas # PearlHarborRemembranceDay"
617,9.38822E+17,,12/7/2017 12:27,,0,0,The latest Real...Relevant...Daily! https://paper.li/RealRelevant/1345051642?edition_id=eb644af0-db73-11e7-b508-0cc47a0d1609 … # congress # wvadvocacy
618,9.38822E+17,,12/7/2017 12:27,,1,0,Now what going to happen that Republicans and women are used Sexual Activities to get what women want or take a job that a men has or Republicans can used women to setup politicians to get them out # MeToo # AlFrankenResign # TrumpImpeachmentParty # Congress # mentoo
619,9.38822E+17,,12/7/2017 12:27,,1,0,Thanks @OfficeOfRG for suspending # ManiShankarAiyar from # congress. There are several more waiting to get suspended
620,9.38822E+17,,12/7/2017 12:26,,1,0,Complicit: Where are impact investors as the tax bill redistributes wealth upward? # tricklenomics # tax # taxes # irs # congress # wealthhttps://news.impactalpha.com/complicit-where-are-impact-investors-as-the-tax-bill-redistributes-wealth-upward-774f9ef1ba6c …
621,9.38822E+17,,12/7/2017 12:26,,1,0,What a funny decision the # Congress has taken ....is this decision fair for solution to provide hurts of # dalit_samaj # CongNeechPolitics # RahulNeechPolitics
622,9.38822E+17,,12/7/2017 12:25,,0,0,"So, how did he NOT # dishonor # congress ? # alfranken # resignshttps://twitter.com/i/moments/938808555565735937 …"
623,9.38822E+17,,12/7/2017 12:25,,0,0,How many congressmen have been banned from shopping malls based on sexual harassment of minors? # RoyMoore # sexualpredator # congress # CJOSC
624,9.38822E+17,,12/7/2017 12:24,,0,0,"# FLASH: Mani Shankar Aiyar suspended from primary membership of congress. Served show cause notice over ""NEECH"" remarks against PM # MODI. # Neech # Congress @ INCIndia"
625,9.38822E+17,,12/7/2017 12:24,,1,0,"I think # BJP4Gujarat sure to come now after repeated gaffes by # ManiShankarAiyar think he does deliberately, may be taking out old grudges against # Congress, nevertheless BJP can't be more thankful at the moment, after all 2 senior # Congress men incl # raga working overtime 4 bjp"
626,9.38821E+17,,12/7/2017 12:23,,1,1,# Congress has issued showcase notice to # ManiShankarIyer for failing to call # Modi as MahaNeechhttps://twitter.com/timesnow/status/938791449931407360 …
627,9.38821E+17,,12/7/2017 12:22,,0,0,Sen. Al Franken resigns amid # sexual misconduct # allegations # donaldtrump # congress http://newsinn.org/d/a/2832905 pic.twitter.com/7OYwes1O0u
628,9.38821E+17,,12/7/2017 12:22,,0,0,"@ ndtv @ republic @ ZeeNewsHindi @ AmitShah After sacked from # Congress , Mr # ManiShankarAiyar will decide to sell Tea and serve to # dalit_samaj . Because his statement has insulted to # dalits of # Gujrat . # dalits totally against to # CongNeechPolit"
629,9.38821E+17,,12/7/2017 12:22,,0,1,You # Americans make me laugh ... I think you better pray for the second coming of # Jesuschrist as he is the only one that will be able to pass your rigorous tests to run for # congress or the # Senate # TermLimitspic.twitter.com/Vii9SR5Xcw
630,9.38821E+17,,12/7/2017 12:22,,0,0,# Al # Franken: From ‘ # Saturday # Night # Live’ to # Congress - https://wp.me/p91lk4-1Sj - # Television # Tvpic.twitter.com/zNw32NpRER
631,9.38821E+17,,12/7/2017 12:21,,0,0,"# ManiShankarAiyar # NeechAadmi # CongNeechPolitics # PMParNeechPolitics # RahulNeechPolitics The # Congress party has always resorted to lies.When it comes to every issue, it is straightforward to say that it is their own idea that the party has no idea."
632,9.38821E+17,,12/7/2017 12:21,,1,1,"If # AlFranken was a # Republican, he would have the entire support of @ realDonaldTrump and the # conservative # majority in # Congress."
633,9.38821E+17,,12/7/2017 12:21,,0,0,Constantine put a veneer of Christianity ovr existing paganism 2 appeal to Roman masses. The masses are asses. # congress @ FoxNews # lds
